LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,__target__
144227,1,3,1,45,2,0,0,2,0,2,43237,107044,61199,32739,63423,98812,6311,2975,1497,2215,1549,1211,1
302282,2,3,1,46,-2,-2,-2,-2,-2,-2,-2331,-2328,863,742,-811,2171,62,-339,-1285,-175,1916,52,0
100908,2,2,2,22,0,0,0,0,0,0,34819,54600,46918,9441,28918,15033,4953,1569,1102,2208,539,339,0
17168,1,2,2,21,0,0,2,0,0,0,15497,12180,19732,7408,10800,721,1593,1067,611,776,30,612,1
252060,1,3,1,30,1,-1,-2,-2,-2,-2,-61,-456,-526,1295,-965,1278,-1367,-214,-1241,-368,56,158,1
236591,2,3,2,30,2,0,0,0,0,0,54893,154854,156538,116024,158701,89544,948,9680,4372,1504,1552,2100,1
194807,2,2,2,36,-2,-2,-2,-2,-2,-1,1050,67,2741,763,1235,878,75703,2826,776,22322,34112,1387,0
26650,1,2,2,35,1,-1,-1,2,0,2,3098,677,289,-808,1010,1641,-689,623,-143,-43,290,-186,1
23815,2,3,2,24,0,0,0,0,0,0,19686,27320,19847,11007,9765,9064,1853,1949,1786,1195,1225,-17,0
31780,1,6,1,36,0,0,0,2,2,2,12493,14313,15343,11045,9364,16727,4541,2586,-240,1741,-19,10,1
228658,2,1,1,31,0,0,0,0,0,0,234386,276944,82156,202640,58056,99264,63111,11493,997,4599,1937,-207,0
18308,1,2,1,31,3,3,3,3,4,-2,3970,2585,17564,-583,-1436,907,202,-54,-820,494,-173,-143,1
88062,2,3,2,45,0,0,0,0,0,-2,3690,507,-145,7351,-1632,-1696,678,1014,659,-156,249,-204,0
213347,1,2,1,52,2,2,0,2,0,0,255847,220421,157803,98154,129254,70827,1378,17424,-12,3097,7415,1653,1
263070,2,1,1,29,0,0,0,0,0,0,207406,351381,111721,284150,165397,76171,7730,852,11197,4193,6065,8011,1
197907,2,2,2,24,0,0,0,0,0,0,9320,13870,12880,15817,8191,8153,3023,2019,-721,-731,87,-322,0
78797,1,2,3,48,-1,-2,0,-1,-1,-1,1377,10655,-1801,4591,-1675,17506,28,5446,514,354,4663,667,0
45059,1,2,1,30,0,0,0,0,0,-2,108133,120601,2622,5458,-2285,-473,1524,1586,177,580,-140,-239,0
284352,2,2,1,46,0,0,0,0,0,0,65603,233618,108283,143164,14405,98426,9239,10208,10603,6532,10051,14607,0
261508,1,4,2,27,-2,-2,-2,-2,-2,-2,74320,15372,100302,16093,25469,89173,17367,20775,20920,11813,19922,413,0
236353,1,4,1,35,0,0,0,0,0,0,12343,14282,1281,10436,7,-707,2944,4213,210,171,387,215,0
207323,2,2,2,31,0,0,0,-1,-1,-1,85125,87686,14678,10100,1365,14091,101628,1268,22378,4579,1031,1263,0
298614,2,1,2,41,-2,-2,-2,-2,-2,-2,7455,8377,3742,1268,-972,85,1382,28464,-101,3755,117,27726,0
406668,1,2,1,32,0,0,0,0,0,0,97227,9439,9566,390523,111506,4535,11039,19927,21902,7359,38461,347,1
311749,2,6,1,36,-2,-2,-2,-2,-2,-2,11342,9612,16447,7365,29055,411,-1317,17946,1239,2958,749,1724,1
14339,1,2,1,30,2,2,2,2,0,3,-2367,14636,14829,11498,11987,14268,933,1545,-130,1479,180,146,1
412381,2,2,2,32,-2,-2,-2,-2,-2,-2,1417,-990,-892,420,-1505,485,10,554,-249,-423,-101,34596,1
243532,1,1,1,31,-1,-1,0,0,-1,-1,317650,130092,223044,144420,434876,453466,11875,22002,149282,30168,19744,176516,0
26418,2,3,3,43,0,0,0,0,0,0,47556,15704,12272,48834,15084,21152,955,2547,167,483,1081,810,0
94081,1,2,1,36,1,2,-2,-2,-1,-1,14028,10723,9268,-431,-1136,-318,-236,1717,971,-120,1773,1233,1
229373,2,2,2,30,1,-2,3,-2,-2,-2,-431,-2439,295,-337,-845,1233,-1123,-196,-1112,-662,303,678,1
21458,2,2,1,41,0,3,0,0,0,0,872,17344,17471,625,8344,6154,-301,945,1417,321,1132,554,1
89999,2,2,2,25,-1,0,0,0,0,0,1625,2489,2600,2137,1442,1105,649,-41,-406,-200,1940,-412,0
215374,2,3,1,36,1,2,2,0,-1,0,9397,10046,12355,6571,37691,32317,613,3246,277,9001,1591,5446,0
312333,2,1,1,31,0,0,0,0,0,0,191399,203976,49113,87458,122741,83111,7021,12987,13968,5033,1875,3086,0
101891,1,1,2,24,0,0,0,0,0,0,56633,56043,64026,28384,40409,46732,6328,731,677,1720,2564,1047,0
241934,2,3,0,39,0,0,0,0,0,0,68392,44441,94340,44521,45461,39482,1097,2549,1316,5406,4275,2657,0
20142,1,2,2,33,3,3,2,2,2,3,4127,14192,9512,17766,-266,783,185,523,562,259,374,153,1
51180,1,2,2,26,1,2,2,-1,0,3,-1240,-767,-1388,709,-1308,15865,-1093,452,-109,620,186,15,1
28224,2,3,2,23,0,0,0,0,0,0,19686,28425,19338,12532,15123,17227,2358,1244,38,-273,1529,139,0
463344,2,1,2,27,0,0,0,0,0,0,24368,145693,21824,18401,22610,49881,5504,15826,13943,5748,1278,5373,0
89777,2,2,2,25,0,0,0,2,2,2,36515,21008,12226,36873,21644,17621,2291,1182,3956,4584,4377,-599,0
250509,1,2,1,44,0,0,0,0,0,0,60281,147619,162216,115648,92576,81601,8713,9514,902,1081,5108,1517,0
185215,1,2,1,32,0,0,0,0,0,0,29311,7713,95785,8758,9839,19504,4473,1447,786,16471,2219,15816,0
15162,2,3,3,64,2,0,0,0,0,0,9340,17675,18181,11355,12572,10258,1106,1595,1511,3252,93,-45,1
194297,1,1,2,29,-1,-1,-1,-1,-1,-1,-1262,333,-1267,1172,-313,-193,-243,393,-436,-44,140,687,1
340201,2,4,1,43,-1,-1,-1,-1,-1,-1,16415,11440,21480,9284,-701,-359,11218,10045,98858,6687,299,13341,0
189412,2,2,2,33,2,0,0,0,0,0,93544,39917,39710,20844,33186,31715,1227,2212,1834,425,1536,3629,1
234034,1,1,1,32,-2,-2,-2,-2,-2,-2,10250,13226,23643,7030,-1507,965,5379,2109,221,63567,-121,406,0
61231,2,3,3,37,0,0,0,0,0,0,46153,55257,55516,10667,7671,9944,700,1548,519,2640,981,-262,0
122071,1,2,1,36,0,0,0,0,0,0,60493,124362,62169,73522,63240,69017,1832,40810,2827,3648,5662,3316,0
97221,2,2,2,23,-1,-1,-1,-1,-1,-1,1247,-1552,1981,-1040,-615,6326,4030,1337,-95,296,1460,129,0
391064,1,1,2,25,-1,-1,-1,0,0,-1,1300,10571,24928,14942,15443,55449,4669,1988,18643,4648,1374,12362,0
90811,2,1,1,46,2,2,2,0,0,0,5264,16555,20825,16002,19933,47435,-14,1935,527,1620,592,2410,1
490473,2,2,1,34,-2,-2,-2,-2,-2,-2,68426,84480,83966,58920,30904,459377,26767,25901,25071,38920,22065,45800,0
51625,2,2,1,28,1,2,-1,0,0,0,21679,-650,1467,14243,5,7030,511,1424,2034,1184,784,1144,1
181538,1,1,2,46,1,-2,2,0,-2,-2,-574,10546,2594,171,1307,631,2596,1624,581,290,1224,1982,1
238099,2,2,3,40,0,0,0,0,0,0,158814,158309,215180,99079,158349,170449,3550,14146,7862,153,7528,4081,0
216864,1,1,2,41,-1,0,0,0,0,-1,75057,4433,58725,15545,31455,-526,490,2536,3457,10,384,1288,1
216899,2,1,2,30,-2,-2,-2,-2,-2,-2,17352,10719,519,-140,-345,378,699,36564,176,421,1463,33588,0
86628,1,2,1,31,0,0,0,0,2,0,48797,71240,44283,37917,54960,101024,8111,2407,2326,2948,1303,1791,0
107493,1,1,3,48,-1,-1,-1,-1,-1,-1,2722,1659,1484,2150,572,-115,681,1424,1051,274,7269,44,0
258044,1,2,1,37,-1,-1,-1,-1,0,-1,-728,-687,-459,17012,-186,3989,-914,759,961,970,4538,164,0
71240,2,3,0,43,0,0,0,2,0,0,79958,85382,44215,5954,7378,22436,3511,1887,581,7133,5178,4749,0
238136,1,2,2,36,-2,-2,-2,-2,-2,-2,13554,114,1553,1422,-402,945,1646,1541,19,-371,766,78,0
243676,1,5,1,51,0,0,0,0,0,0,133748,147343,170885,99546,104792,111147,40017,9805,7595,2696,-77,717,0
357481,2,1,2,34,0,0,0,0,0,0,69045,296474,274704,36812,42981,18900,12229,1746,970,2689,372,2722,0
299504,2,3,1,35,-1,-1,0,-1,0,-1,8725,9743,14497,325072,226839,126606,6073,21357,6575,6562,33407,6759,1
208919,1,1,1,50,-1,-1,-1,-2,-1,-1,2474,9529,217,14347,27,471,45,1632,846,8520,618,3211,1
94134,2,3,1,38,-2,-2,-2,-2,-2,-2,3383,5795,15885,-1857,-907,-877,2150,332,521,1624,-136,952,1
79855,2,2,3,45,2,2,2,2,2,0,8341,25667,6070,11076,16634,13695,405,4396,592,732,1920,2591,0
230400,2,2,1,43,-1,-1,-1,-1,-1,-1,771,-2596,-141,2156,128,-1003,-191,942,-742,-230,845,384,0
52242,1,2,2,24,0,0,0,0,0,0,46840,2951,1869,1930,18274,2147,4641,1457,305,94,1159,2004,0
192192,2,4,2,27,0,0,0,0,0,0,67480,73721,72658,118510,60971,83787,5597,2544,2214,826,1775,722,0
154119,1,2,1,55,0,0,0,0,0,0,82519,58154,60186,30353,38647,92878,2516,5190,813,6020,1522,1132,0
236087,2,2,1,24,-1,-1,-1,-1,-1,-1,-736,1005,1954,1886,923,-427,485,1884,518,-283,-55,813,1
21012,2,3,3,51,0,0,0,0,0,0,51789,54626,25116,7814,10701,20158,3734,6113,346,2015,1475,-400,0
89077,2,2,2,34,1,-2,-2,-2,-2,-2,725,-271,1728,29400,6364,40666,1009,2302,-703,-152,1378,1075,0
514925,1,1,1,29,-2,-2,-2,-1,-2,-1,1957,-798,20902,12906,48498,40991,38288,22886,18387,57146,19583,16309,0
216347,1,2,1,30,1,-1,-1,-1,-1,-1,8338,14528,24290,10740,18916,19185,15074,28043,15559,17980,100047,17499,0
184805,1,2,1,29,0,0,0,-1,0,0,274095,304835,353778,4138,254386,15141,11942,9938,23517,10533,6101,11174,0
201678,1,2,3,43,1,0,0,0,0,0,12594,5562,76292,43015,41192,57781,1448,19363,382,7033,1439,7702,0
89335,2,2,1,25,0,0,0,0,0,0,54270,72921,44104,25998,41141,41785,8257,6188,220,2486,1386,240,0
256223,2,3,1,53,-2,-2,-2,-2,-2,-2,4828,6199,19326,333,-1181,414,788,3624,-12,2869,-174,454,0
302065,2,2,1,34,-1,-1,-1,-1,-1,-1,-3191,-1222,-910,2189,-1787,671,-698,1341,-891,257,138,1436,0
214539,2,1,1,38,1,-1,-2,-2,-2,-1,45409,43254,71554,1667,596,396,81436,1660,1784,111158,243,25267,0
81985,1,2,1,59,2,3,2,2,2,2,47284,43765,54880,50041,67100,48866,742,2198,337,591,485,2510,1
204718,2,3,2,28,0,0,0,2,2,2,12534,16958,9016,39614,29052,19589,6665,5965,-133,3676,1833,7376,0
97903,2,3,0,31,3,-1,2,-1,-1,0,3739,-759,1262,-1326,1133,985,-321,871,59,-45,2459,520,1
238468,2,2,2,32,0,0,0,0,0,0,147908,422111,237662,86698,112165,143497,7296,12008,5138,6416,11295,1125,0
162474,2,2,1,45,1,-2,-2,-2,-2,-2,2860,14128,131,-1000,-1250,808,-1014,-264,-824,-148,-47,-528,1
227411,2,3,1,48,0,0,0,0,0,-1,30095,35177,28269,11811,-978,1730,2483,869,1182,12,746,215,0
209287,2,3,1,50,-1,-1,-1,-1,-1,-1,55,-1023,2120,1506,1632,-303,-739,1171,-779,-236,1490,131,0
505415,2,2,2,34,-2,-2,-2,-2,-2,-2,8767,15875,88882,34263,3379,2686,1081,24789,40132,41830,40985,68360,0
213737,2,1,3,31,0,0,0,0,0,0,69481,91895,66380,12564,28097,12187,6303,5377,1011,25,5044,261,0
242337,2,5,1,34,0,0,0,0,0,0,84635,139098,110862,117032,79158,56269,3290,3052,817,1665,1622,1919,0
193399,2,2,1,48,-1,2,2,0,0,0,5161,5157,12748,11822,29830,30333,149,3307,2481,5635,834,2227,1
28994,1,1,1,51,0,0,0,2,0,-2,14621,14963,10533,-914,-158,12557,1682,760,764,651,-139,222,1
24084,1,1,1,43,0,0,0,0,0,0,19241,18954,-784,15249,11374,1888,909,1239,425,385,1300,-131,0
88251,2,2,2,27,2,2,0,0,0,0,62246,166074,77093,28679,46585,88220,1070,5779,3271,3349,1243,7271,1
28018,2,2,1,25,2,3,2,2,2,2,17732,51777,49863,15225,7608,8656,5780,768,-247,435,1561,-152,1
245640,1,0,1,34,-2,-2,-2,-2,-2,-1,1573,1333,26552,20594,20753,1703,4408,6709,1021,7774,1561,6988,0
357100,1,2,2,35,2,0,2,3,2,0,66649,33574,77345,27581,95451,105920,3952,1818,1023,1719,1530,1048,1
498308,2,1,1,35,0,0,2,-1,0,0,4223,11837,13101,134184,14621,8459,8431,19914,9302,4928,8180,6681,0
157257,2,2,2,34,-1,-1,-1,-1,0,-1,861,1997,1094,174,292,-660,10,1546,1739,237,4211,-528,0
91607,2,2,1,49,0,0,0,2,0,0,58025,74120,45867,21101,55157,52855,8670,1412,2507,2016,2496,356,0
512425,2,2,1,32,0,0,0,0,0,0,26998,107178,93877,255976,14428,191248,9104,9823,6522,45065,1088,12295,0
84545,1,2,2,33,-1,-2,-2,-2,-2,-1,-628,-1202,134,402,-1231,545,-854,-226,-735,-366,-31,260,1
244987,1,5,1,55,-2,-2,-2,-2,-2,-2,-516,-982,-620,-1049,-1259,486,1196,146,-732,189,84,216,1
128681,1,2,1,41,2,0,0,0,0,0,33114,121371,57966,65602,109700,101128,2255,2943,3691,2786,1378,1952,0
245560,2,3,2,37,-2,-2,-2,-2,-2,-2,2637,1704,1420,-1974,252,2018,663,363,-422,3457,147,16,0
57083,2,3,1,28,1,0,2,2,-2,-2,7686,-686,549,-701,329,1610,2225,71,-484,-687,-149,-554,1
158886,2,2,2,61,0,0,2,0,0,0,5779,43863,79341,25464,90017,51084,3899,3932,-32,3226,518,672,1
154439,2,2,1,39,1,-1,-1,0,-1,-1,-1157,279,2301,12667,10240,803,143,1413,364,3227,-166,1875,0
141885,2,2,2,24,1,2,2,0,0,0,46702,241688,49346,74772,59217,68980,1073,1995,2026,2969,1103,5765,0
17430,1,2,2,29,1,0,2,0,0,0,2686,1614,14685,-581,-843,1736,-523,661,440,145,182,-256,0
224508,2,1,1,29,-1,0,0,0,0,0,317,185917,16611,-2482,50550,16204,23780,3421,18547,800,2532,16738,1
231303,1,6,1,34,-2,-2,-2,-2,-2,-2,1023,-2684,1711,1577,-328,-319,-757,1651,68,-63,3745,2722,0
76857,2,2,2,26,0,0,0,0,0,0,30497,48840,39499,51155,52558,59248,1979,1876,1188,5842,2323,2997,0
21738,1,2,2,34,2,3,2,2,2,0,30184,-1015,-1306,2248,481,17729,388,1236,-426,17,1392,1389,0
89934,1,1,2,26,-1,-1,-1,-1,-1,-1,1318,9955,-1167,-161,643,13286,245,459,-221,313,1054,-202,0
19482,1,4,2,25,-1,0,2,0,0,0,12763,944,2183,10298,917,11313,-407,1485,133,-375,1113,873,1
203788,2,1,2,29,-1,-1,-1,-1,-1,-1,-150,-455,-1120,-206,3059,-123,1423,2010,-113,2851,816,540,0
94518,2,2,3,37,-1,-1,-1,-1,-1,-1,-786,471,-599,2148,1440,943,-483,262,-216,1847,1099,1658,1
175971,2,1,2,27,0,0,0,0,0,0,45478,61204,46117,43277,41041,42604,6922,6214,2263,1139,2416,4354,0
169612,1,2,1,38,0,0,0,0,0,2,102922,152295,58856,96475,129382,66674,13132,7096,3445,1322,5644,-218,0
97754,1,0,2,30,-1,-1,-1,-1,-1,-1,727,-1589,1835,14755,2558,16971,5232,3758,799,8806,4793,1460,0
84219,2,1,3,31,-1,-1,-1,-1,-1,-1,-1073,8757,18096,7485,16249,6673,2618,4760,605,12557,1273,1324,0
255071,2,6,1,40,0,0,0,0,-1,-1,153008,70695,102016,121247,16469,117777,4387,12423,11136,21013,841,289,0
161190,1,1,2,33,0,0,0,-2,-2,-2,13849,5107,83557,5511,-2093,1629,1627,17721,692,186,-9,-344,0
137446,1,1,1,38,2,0,0,2,0,0,71888,105603,56558,67305,84073,94455,1451,2797,-375,3271,2346,5219,1
347695,1,2,2,44,-2,-2,-2,-2,-2,-2,-67,-2713,1260,-2507,-2613,-640,662,2500,-159,-392,-333,368,0
153814,2,1,2,27,0,0,0,0,0,0,30271,52987,44014,17314,37011,51751,1893,776,3974,4963,332,5693,0
85621,2,2,1,25,0,0,2,2,2,-2,64642,16098,-371,479,300,2783,3455,862,102,264,-5,-81,0
287696,1,5,1,36,1,-1,-1,-1,-1,0,99158,17322,18368,222935,10306,152353,6513,2575,110048,539,108783,2437,1
50831,1,1,2,25,0,0,0,0,0,0,39810,41344,45472,1483,18889,17850,2956,1420,7158,422,880,1893,0
135786,1,2,2,48,-1,-1,-1,-1,-1,-1,700,-266,1976,3143,2095,745,-867,1398,-630,122,1934,739,1
264629,2,2,2,30,0,-2,-1,0,-2,-1,14716,2596,-391,-1197,-1245,-812,529,1465,896,-113,1872,-226,0
106070,2,3,0,35,0,0,0,0,0,0,3427,-2144,2116,8254,-793,13919,1078,1421,-1,32178,1468,256,0
50889,2,1,2,33,-2,-2,-2,-2,0,-1,-519,8589,2990,487,11883,752,1339,1378,117427,2124,-21,25835,1
558444,2,2,1,38,1,-1,0,0,0,0,72344,273423,84087,246479,48651,301314,33819,20944,22945,7471,12037,11178,1
212550,2,5,1,46,-1,-1,-1,-1,-1,-2,998,-341,-1099,1114,-2736,-988,-372,1607,401,-101,-43,158,0
494102,1,1,1,32,0,0,0,0,0,0,18838,21960,27872,19111,25780,1854,6216,1336,1660,7561,889,10068,0
375060,1,0,2,33,-2,-2,-2,-2,-2,-2,365,10872,2527,964,1777,418,1154,2740,848,4749,181,-239,0
152673,1,2,1,23,0,0,0,0,0,0,82994,66061,123508,62750,43076,95917,7642,2238,2802,3873,1747,920,0
72537,2,2,2,29,1,0,0,0,0,0,39602,66999,88079,62600,47381,35287,4385,1935,82,3170,1276,1659,1
219157,2,3,1,47,1,-1,-1,-2,-1,-1,-163,662,2720,1439,-1484,564,-838,254,-14,456,5187,688,0
224102,2,2,3,26,0,0,0,0,0,0,147703,139507,97753,75843,94346,64771,2426,1854,3734,5214,-3,3593,0
50713,2,3,0,47,2,0,2,0,2,-1,14256,12677,15199,14166,15467,19872,7599,1080,2482,7245,1966,292,0
21722,1,2,2,39,1,0,3,2,2,2,8153,12986,7679,-862,-6533,13901,2779,5529,1071,468,222,-631,1
20227,2,2,1,53,0,0,0,0,0,0,52335,63312,43885,16525,15080,24587,2160,1902,467,565,1945,-459,0
95714,1,3,1,69,-1,-1,-1,-1,0,0,7043,2559,10637,14644,9349,3595,-145,2639,511,2132,2932,8837,1
90829,2,2,2,24,2,0,0,2,2,0,43158,54556,36987,25771,33965,46579,1799,2513,677,936,2485,854,0
127174,1,2,1,37,1,2,3,0,0,0,55891,53684,56764,107537,48431,76314,-649,8823,474,942,1757,2225,1
54106,1,2,2,32,0,0,0,2,2,-2,42078,53928,50825,17712,18317,48,2999,4433,473,1055,314,-77,0
180894,2,3,0,43,-1,-1,-1,-1,-1,-1,2447,1112,-1064,-564,904,-353,623,2599,3281,443,597,17,0
143680,1,3,1,26,1,2,-1,0,0,0,14297,13976,74939,13596,20988,13954,3460,901,6685,2979,1168,2448,0
51382,2,2,3,46,0,0,0,0,0,0,43903,47985,45855,16280,14231,25739,4295,3119,-378,614,2404,-220,0
27456,1,2,1,43,0,0,2,0,0,0,21123,14006,7195,11534,-593,5263,1665,1097,881,473,72,332,0
268140,1,5,1,57,0,0,0,0,0,0,92631,174426,187777,113748,136323,71760,6762,6254,9853,4496,1198,2917,0
177741,2,2,2,25,0,0,0,0,0,0,74996,210366,57946,100291,80855,80036,12864,4930,3680,957,2320,913,0
222976,2,1,1,47,0,0,0,0,0,0,41299,97484,20020,27127,10547,15358,3054,1583,792,777,1322,277,0
19067,1,2,1,52,0,0,0,2,-1,0,18426,11836,13415,29381,11957,16761,12561,3035,6815,1990,2971,479,0
79785,2,3,0,36,1,2,2,2,0,0,55957,63413,79030,38920,42416,45997,1091,1734,2055,1592,4166,8998,0
509053,1,2,1,39,0,0,0,0,0,0,55395,511406,104452,28190,55613,27841,7245,48715,3122,10441,1739,1751,0
48129,2,3,3,31,0,0,0,0,0,0,30935,37934,27091,28628,37977,25457,824,1885,-235,274,3952,-100,0
477662,2,2,1,35,-2,-2,-2,-2,-2,-2,12825,18430,18918,33305,-1053,35169,1303,25523,6018,44558,35102,2610,0
238295,2,2,1,50,0,0,0,0,0,0,108024,208254,100799,94917,121759,88541,7042,9314,7253,5546,3118,4964,0
17814,2,2,3,50,3,2,0,0,0,0,4991,16018,7995,6472,5790,12546,224,1734,2377,420,1130,593,1
188016,1,1,2,36,0,0,2,0,2,0,32968,58921,49085,9684,44088,1041,1876,4723,345,551,4123,2170,1
137371,1,2,1,25,2,0,0,0,0,0,49367,3817,30380,21053,13572,21120,1890,2248,285,6965,1567,11,1
56731,2,3,3,53,0,0,0,0,0,0,57453,71394,71904,20817,21864,8934,7238,1000,447,108,3099,-145,0
198877,1,2,2,49,1,-2,-2,-2,-2,-2,-148,426,1663,1289,-2038,524,448,706,-1139,521,165,381,1
223509,2,1,1,34,-1,2,-1,-1,-1,-1,-8,-1237,-285,11458,-777,-363,971,1864,6008,3513,103,4608,0
29032,2,2,2,42,2,2,2,6,4,4,133,9412,-668,4049,-199,1728,-1435,-1309,-454,294,-19,1827,1
219967,2,2,1,31,-1,-1,-1,-1,-1,-1,6428,-518,2358,12113,613,-548,3362,2179,8495,4927,1117,3052,0
152036,2,4,2,32,0,0,0,0,0,0,26706,36404,56484,18379,29672,58353,2810,1998,243,70,1412,2997,0
506306,2,1,2,27,-2,-2,-2,-2,0,-1,15722,859,14884,20379,6609,648,3865,9926,12908,5516,3564,13872,0
199197,2,1,1,40,0,0,0,0,0,0,79338,170984,82078,56623,268864,77799,5450,4904,9672,2589,308,127,1
286667,2,1,1,43,1,-2,-2,-2,-2,-2,46418,40393,86727,1657,36216,51595,-704,2158,2785,4528,1275,2418,0
94134,2,2,2,25,1,0,0,0,-1,-1,-2859,-38,1332,-213,1722,18988,1557,1571,-36,5719,4125,-129,0
471281,2,2,1,32,1,-2,-2,-2,-2,-2,70310,51120,91378,488295,148724,371538,16142,26182,24811,5052,45794,32476,0
180344,2,2,1,23,0,0,0,0,0,0,126530,222035,63668,112679,107965,117003,8209,2641,4332,2867,1699,2556,0
336046,2,2,1,54,-1,2,-1,-2,-2,-2,-920,-1496,1611,1058,192,1564,1021,-341,-710,-18,-42,1708,1
27557,2,2,3,44,1,-2,-2,0,0,0,8266,-702,1245,6327,1504,419,86,1532,-211,7853,3442,17691,0
49066,2,1,2,26,-1,0,0,0,0,0,72828,442,2058,1286,2962,2020,949,1089,594,1608,156,145,0
203902,2,1,1,28,0,0,0,0,0,0,72144,119215,64302,103956,83921,77395,5208,6668,1788,7414,4016,1079,0
156415,2,3,1,32,-1,-1,-1,0,0,0,1489,958,1789,13831,12170,9093,-413,1446,683,295,999,7018,1
49051,1,2,2,24,0,0,0,0,0,0,18241,2408,186,5492,3109,13597,-604,1324,-651,381,583,-99,0
525090,1,1,1,34,0,-2,-2,2,2,2,3826,1708,11703,10067,42535,24352,477,21801,-156,235,489,222,1
13468,2,1,2,21,0,0,0,0,0,0,20697,16338,7562,2663,11715,11583,1529,1513,46,282,2152,603,0
340034,1,1,1,32,0,0,0,-1,0,0,57600,58344,80317,182,27076,10055,4093,17179,1231,6453,3754,335,0
55776,1,2,1,32,1,-2,-2,-2,-2,-2,1752,288,3005,764,-1257,131,-240,1394,143,381,1712,511,0
252120,2,3,1,33,-1,-2,-2,-1,-1,-2,3090,111,1032,1238,-660,1123,1133,1430,80,486,179,479,0
241360,2,2,1,35,0,0,0,0,0,0,104753,378134,190024,118176,136133,142285,11158,9400,5382,5174,3050,2460,1
209937,1,2,1,38,-1,-1,0,-1,-1,0,22350,13333,311333,297558,11492,150902,10473,24449,23310,10136,8163,13658,0
129868,1,2,1,33,0,0,0,0,0,0,11371,13590,22298,13550,38303,19230,2269,20719,2227,6186,1895,5296,0
178463,1,3,1,53,-1,-2,-2,-1,-1,-1,-409,3881,2609,3028,-103,18611,-1451,884,85126,7076,1396,1423,0
226399,1,1,2,53,0,0,0,0,0,0,30842,12794,54818,8792,11060,18977,3859,871,18529,7476,4366,1424,0
97211,2,2,2,23,0,0,0,0,0,0,51833,64879,36938,12702,9939,17663,8049,526,7065,2420,2283,1117,0
25493,2,3,3,38,0,0,0,0,0,0,20093,13423,5852,8241,546,-495,727,2179,2849,-99,20,-390,0
224222,2,5,1,41,-2,-2,-2,-2,-2,-2,73983,9704,17906,-40,-1757,-451,400,2931,-384,1185,44,-90,0
25431,1,1,1,33,3,2,2,2,2,3,3803,10404,15481,28158,1396,18823,401,2781,768,213,2242,780,1
543467,2,1,1,35,0,0,0,0,0,0,402118,174548,415779,366062,405240,274390,9981,9606,12050,11130,1812,5513,0
269196,1,2,1,28,1,2,0,0,0,0,76226,226898,132078,92068,138642,241514,1846,12465,6141,11287,5344,484,0
26700,2,2,3,42,0,0,0,0,0,-2,9416,15586,8798,14459,-1609,-876,555,1523,475,3861,131,-265,0
216755,2,2,2,34,0,0,0,0,0,0,176535,234271,192670,124240,158991,167124,11339,8801,116165,1905,3899,2559,0
479347,1,1,2,31,-1,-1,0,-1,-1,-1,17202,7854,12043,8391,15422,289,7409,7758,5893,22149,2320,372,0
198186,1,1,1,41,1,3,2,2,0,0,9910,10008,13903,24057,10945,38869,3701,1335,786,-137,257,3638,0
234927,1,4,1,34,-1,-1,-1,-1,-1,-1,390,-953,3019,-674,313,-932,259,1835,67,479,377,304,1
211117,1,2,1,48,1,0,0,0,0,0,4956,129872,46309,9142,12026,13538,68989,1564,3464,6631,5130,693,0
180900,1,3,1,47,0,0,0,0,0,0,61221,66415,97674,65762,106194,82978,2744,2022,1053,2611,3423,4344,0
207194,1,1,1,34,-1,-1,-1,-1,-1,-1,1619,17462,10364,-516,2580,1240,354,419,1581,3219,1285,4997,1
133724,2,2,2,27,-1,-1,-1,-1,-1,-1,-1470,-292,1198,627,-304,356,-691,864,-463,41,362,-193,0
20527,1,5,2,45,2,2,2,2,0,0,6259,18059,20203,14311,15644,14077,815,1115,323,143,1623,491,1
55474,2,1,2,22,0,0,0,0,0,0,51782,56848,46696,11790,7246,16591,5928,2472,371,374,1868,410,0
190003,2,2,2,29,0,0,0,0,0,0,118812,130432,81235,116974,-654,54804,3987,5630,4556,5559,302,190,1
74288,2,2,1,41,1,0,2,2,0,0,10529,15806,17001,8368,6800,28578,931,970,876,1002,868,-66,0
102079,2,1,2,24,0,0,0,0,-1,0,97229,67291,53930,19075,21063,961,3291,819,3094,446,384,-145,0
94800,1,0,2,32,1,0,0,-1,0,0,67961,55140,72369,60360,30639,59259,2405,40522,21439,8424,970,604,0
212757,2,1,1,26,-2,-2,-2,-2,-1,0,13764,11802,26034,12634,42790,50402,4283,17204,9747,44728,872,7848,0
391619,2,1,1,47,0,0,0,0,0,0,166095,93519,85226,66580,112169,93668,4235,9456,5254,27961,3214,4937,0
43250,2,1,2,31,0,0,0,0,0,0,12558,1523,2240,5649,8358,9750,1294,1606,938,644,1314,-175,0
26479,1,2,1,47,0,0,0,0,0,0,36565,35113,41887,16844,4935,4189,53,1576,3132,551,1297,13948,1
378889,2,1,2,24,0,0,-2,-2,-2,-2,7705,12972,305,9796,-1659,-767,2508,2446,538,1240,1042,808,0
